"Key","MainFile","MainLine","TranslationFile","TranslationLine","English","Russian","BuiltinRussian"
"sold_rubies","localization/english/lotd_memories_l_english.yml","37","localization/russian/lotd_memories_l_russian.yml","37","Sold crown rubies","Проданные рубины короны",
"sold_rubies_desc","localization/english/lotd_memories_l_english.yml","31","localization/russian/lotd_memories_l_russian.yml","31","I sold the rubies that belong to my crown for gold","Я [Select_CString(owner.IsFemale, 'продала', 'продал')] за золото рубины, некогда украшавшие мою корону.",
"sold_rubies_desc_second_perspective","localization/english/lotd_memories_l_english.yml","32","localization/russian/lotd_memories_l_russian.yml","32","you sold the rubies that belong to your crown for gold","Вы продали за золото рубины, некогда украшавшие вашу корону.",
"sold_rubies_desc_third_perspective","localization/english/lotd_memories_l_english.yml","33","localization/russian/lotd_memories_l_russian.yml","33","[owner.GetName] sold the rubies that belong to [owner.GetHerHis] crown for gold","[owner.GetName] [Select_CString(owner.IsFemale, 'продала', 'продал')] за золото рубины, некогда украшавшие [owner.GetHerHis] корону.",
"subterfuge_poses_list","localization/english/lotd_poses_l_english.yml","4","localization/russian/lotd_poses_l_russian.yml","4","Subterfuge","Коварство",
"valyrian_invasion_aegon_dagger_1","localization/english/lotd_poses_l_english.yml","41","localization/russian/lotd_poses_l_russian.yml","41","@lotd_icon! Aegon's Dagger Spymaster","@lotd_icon! Кинжал Эйгона, тайный советник",
"valyrian_invasion_aegon_dagger_2","localization/english/lotd_poses_l_english.yml","42","localization/russian/lotd_poses_l_russian.yml","42","@lotd_icon! Aegon's Dagger Duel","@lotd_icon! Кинжал Эйгона, дуэль",
"valyrian_invasion_aegon_dagger_3","localization/english/lotd_poses_l_english.yml","43","localization/russian/lotd_poses_l_russian.yml","43","@lotd_icon! Aegon's Dagger Assassin","@lotd_icon! Кинжал Эйгона, покушение",
"valyrian_invasion_aegon_dagger_glow_1","localization/english/lotd_poses_l_english.yml","44","localization/russian/lotd_poses_l_russian.yml","44","@lotd_icon! Aegon's Dagger (Prophecy)","@lotd_icon! Кинжал Эйгона (пророчество)",
"valyrian_invasion_blackfyre_1","localization/english/lotd_poses_l_english.yml","24","localization/russian/lotd_poses_l_russian.yml","24","@lotd_icon! Blackfyre Low","@lotd_icon! Чёрное Пламя, низкая стойка",
"valyrian_invasion_blackfyre_2","localization/english/lotd_poses_l_english.yml","25","localization/russian/lotd_poses_l_russian.yml","25","@lotd_icon! Blackfyre Shoulder","@lotd_icon! Чёрное Пламя, на плече",
"valyrian_invasion_blackfyre_3","localization/english/lotd_poses_l_english.yml","26","localization/russian/lotd_poses_l_russian.yml","26","@lotd_icon! Blackfyre Duel","@lotd_icon! Чёрное Пламя, дуэль",
"valyrian_invasion_blackfyre_rehilt_1","localization/english/lotd_poses_l_english.yml","28","localization/russian/lotd_poses_l_russian.yml","28","@lotd_icon! Blackfyre (Rehilt) Low","@lotd_icon! Чёрное Пламя (сменённая рукоять), низкая стойка",
"valyrian_invasion_blackfyre_rehilt_2","localization/english/lotd_poses_l_english.yml","29","localization/russian/lotd_poses_l_russian.yml","29","@lotd_icon! Blackfyre (Rehilt) Shoulder","@lotd_icon! Чёрное Пламя (сменённая рукоять), на плече",
"valyrian_invasion_blackfyre_rehilt_3","localization/english/lotd_poses_l_english.yml","30","localization/russian/lotd_poses_l_russian.yml","30","@lotd_icon! Blackfyre (Rehilt) Duel","@lotd_icon! Чёрное Пламя (сменённая рукоять), дуэль",
"valyrian_invasion_calamity_1","localization/english/lotd_poses_l_english.yml","16","localization/russian/lotd_poses_l_russian.yml","16","@lotd_icon! Calamity Low","@lotd_icon! Бедствие, низкая стойка",
"valyrian_invasion_calamity_2","localization/english/lotd_poses_l_english.yml","17","localization/russian/lotd_poses_l_russian.yml","17","@lotd_icon! Calamity Duel","@lotd_icon! Бедствие, дуэль",
"valyrian_invasion_calamity_3","localization/english/lotd_poses_l_english.yml","18","localization/russian/lotd_poses_l_russian.yml","18","@lotd_icon! Calamity Celebrate","@lotd_icon! Бедствие, празднование",
"valyrian_invasion_darksister_1","localization/english/lotd_poses_l_english.yml","33","localization/russian/lotd_poses_l_russian.yml","33","@lotd_icon! Darksister Low","@lotd_icon! Тёмная Сестра, низкая стойка",
"valyrian_invasion_darksister_2","localization/english/lotd_poses_l_english.yml","34","localization/russian/lotd_poses_l_russian.yml","34","@lotd_icon! Darksister Shoulder","@lotd_icon! Тёмная Сестра, на плече",
"valyrian_invasion_darksister_3","localization/english/lotd_poses_l_english.yml","35","localization/russian/lotd_poses_l_russian.yml","35","@lotd_icon! Darksister Duel","@lotd_icon! Тёмная Сестра, дуэль",
"valyrian_invasion_orys_hammer_1","localization/english/lotd_poses_l_english.yml","37","localization/russian/lotd_poses_l_russian.yml","37","@lotd_icon! Fury Low","@lotd_icon! Ярость, низкая стойка",
"valyrian_invasion_orys_hammer_2","localization/english/lotd_poses_l_english.yml","38","localization/russian/lotd_poses_l_russian.yml","38","@lotd_icon! Fury Duel","@lotd_icon! Ярость, дуэль",
"valyrian_invasion_orys_hammer_3","localization/english/lotd_poses_l_english.yml","39","localization/russian/lotd_poses_l_russian.yml","39","@lotd_icon! Fury Celebrate","@lotd_icon! Ярость, празднование",
"valyrian_invasion_seafoam_1","localization/english/lotd_poses_l_english.yml","12","localization/russian/lotd_poses_l_russian.yml","12","@lotd_icon! Seafoam Low","@lotd_icon! Морская Пена, низкая стойка",
"valyrian_invasion_seafoam_2","localization/english/lotd_poses_l_english.yml","13","localization/russian/lotd_poses_l_russian.yml","13","@lotd_icon! Seafoam Shoulder","@lotd_icon! Морская Пена, на плече",
"valyrian_invasion_seafoam_3","localization/english/lotd_poses_l_english.yml","14","localization/russian/lotd_poses_l_russian.yml","14","@lotd_icon! Seafoam Duel","@lotd_icon! Морская Пена, дуэль",
"valyrian_invasion_subterfuge_1","localization/english/lotd_poses_l_english.yml","20","localization/russian/lotd_poses_l_russian.yml","20","@lotd_icon! Subterfuge Spymaster","@lotd_icon! Коварство, тайный советник",
"valyrian_invasion_subterfuge_2","localization/english/lotd_poses_l_english.yml","21","localization/russian/lotd_poses_l_russian.yml","21","@lotd_icon! Subterfuge Duel","@lotd_icon! Коварство, дуэль",
"valyrian_invasion_subterfuge_3","localization/english/lotd_poses_l_english.yml","22","localization/russian/lotd_poses_l_russian.yml","22","@lotd_icon! Subterfuge Assassin","@lotd_icon! Коварство, покушение",
"valyrian_mask_01_option","localization/english/artifacts/lotd_artifacts_l_english.yml","43","localization/russian/lotd_artifacts_l_russian.yml","43","Gold","Золото",
"valyrian_mask_01_tooltip","localization/english/artifacts/lotd_artifacts_l_english.yml","52","localization/russian/lotd_artifacts_l_russian.yml","50","A mask made of #BOLD;COLOR:{1.00,0.84,0.00} Gold#! will do!","Маска из #BOLD;COLOR:{1.00,0.84,0.00} золота#! подойдёт!",
"valyrian_mask_02_option","localization/english/artifacts/lotd_artifacts_l_english.yml","44","localization/russian/lotd_artifacts_l_russian.yml","44","Bronze","Бронза",
"valyrian_mask_02_tooltip","localization/english/artifacts/lotd_artifacts_l_english.yml","53","localization/russian/lotd_artifacts_l_russian.yml","51","#BOLD;COLOR:{0.36,0.38,0.21} Bronze#! will be a good material.","#BOLD;COLOR:{0.36,0.38,0.21} Бронза#! станет достойным материалом.",
"valyrian_mask_03_option","localization/english/artifacts/lotd_artifacts_l_english.yml","45","localization/russian/lotd_artifacts_l_russian.yml","45","Black","Чернёная сталь",
"valyrian_mask_03_tooltip","localization/english/artifacts/lotd_artifacts_l_english.yml","54","localization/russian/lotd_artifacts_l_russian.yml","52","Get me a mask of #BOLD;COLOR:{0.10,0.10,0.10} Blackened Steel#! will serve me well.","Мне нужна маска из #BOLD;COLOR:{0.10,0.10,0.10} чернёной стали#!. Она послужит мне верно.",
"valyrian_mask_04_option","localization/english/artifacts/lotd_artifacts_l_english.yml","46","localization/russian/lotd_artifacts_l_russian.yml","46","Valyrian Steel","Валирийская сталь",
"valyrian_mask_04_tooltip","localization/english/artifacts/lotd_artifacts_l_english.yml","55","localization/russian/lotd_artifacts_l_russian.yml","53","Perhaps #BOLD;COLOR:{0.30,0.30,0.30} Valyrian Steel#! would be fitting...","Пожалуй, #BOLD;COLOR:{0.30,0.30,0.30} валирийская сталь#! будет уместна...",
"valyrian_mask_05_option","localization/english/artifacts/lotd_artifacts_l_english.yml","47","localization/russian/lotd_artifacts_l_russian.yml","47","Silver","Серебро",
"valyrian_mask_05_tooltip","localization/english/artifacts/lotd_artifacts_l_english.yml","56","localization/russian/lotd_artifacts_l_russian.yml","54","A mask of #BOLD;COLOR:{0.81.00,0.81,0.81} Silver#! make will suffice.","Маска из #BOLD;COLOR:{0.81,0.81,0.81} серебра#! вполне подойдёт.",
